seqs,solution,target,target_index
"[1, 911, 493, 23, 59, 477, 237, 3, 4, 1, 663, 461, 28, 487, 47, 94, 2]","[0, 0, 1]",[5],4
"[95, 225, 13, 79, 182, 111, 25, 241, 12, 291, 2]","[0, 0, 1]",[5],4
"[10, 75, 1231, 42, 6, 629, 23, 324, 73, 16, 1, 421, 218, 10, 75, 51, 186, 2]","[0, 0, 1]",[11],1
"[10, 76, 40, 1447, 2]","[0, 0, 1]",[9],2
"[20, 81, 248, 3, 3416, 7, 144, 1, 24, 3, 4, 1, 414, 1177, 7, 6, 20, 239, 2]","[0, 0, 1]",[5],4
"[67, 323, 99, 792, 222, 477, 949, 16, 6, 41, 2]","[0, 0, 1]",[21],3
"[20, 5, 43, 870, 4, 1784, 435, 4, 1785, 443, 44, 3, 38, 86, 4, 97, 1232, 11, 4, 6, 666, 4, 1202, 1076, 2]","[0, 0, 1]",[21],3
"[17, 63, 88, 17, 292, 13, 4, 23, 27, 1786, 16, 516, 3, 661, 7, 6, 20, 26, 8, 873, 105, 162, 867, 4, 127, 16, 6, 398, 562, 2]","[0, 0, 1]",[24],0
"[1, 503, 455, 7, 29, 4, 1, 2348, 23, 1226, 4, 348, 7, 20, 2]","[0, 0, 1]",[5],4
"[150, 187, 479, 27, 67, 472, 14, 304, 68, 40, 231, 16, 421, 262, 4, 784, 126, 1670, 43, 2349, 14, 220, 4, 874, 44, 231, 13, 928, 262, 3, 1, 304, 14, 102, 39, 2350, 258, 6, 130, 2351, 124, 2]","[1, 0, 0]",[9],2
"[17, 63, 88, 17, 292, 13, 4, 23, 27, 1786, 16, 516, 3, 661, 7, 6, 20, 26, 8, 873, 105, 162, 867, 4, 127, 16, 6, 398, 562, 2]","[0, 0, 1]",[21],3
"[4, 17, 160, 35, 508, 1, 62, 2]","[0, 0, 1]",[24],0
"[13, 182, 111, 23, 721, 12, 347, 100, 72, 1362, 965, 2]","[0, 0, 1]",[24],0
"[10, 75, 51, 46, 304, 116, 4, 31, 77, 42, 139, 1369, 2]","[0, 0, 1]",[9],2
"[1, 90, 7, 70, 4, 1, 2352, 7, 58, 14, 1, 1448, 16, 166, 2]","[0, 0, 1]",[11],1
"[10, 75, 99, 42, 213, 11, 4, 1, 214, 7, 114, 4, 70, 2]","[0, 0, 1]",[5],4
"[1, 90, 7, 1, 57, 49, 17, 52, 753, 1449, 90, 2]","[0, 0, 1]",[5],4
"[676, 4, 15, 33, 95, 524, 13, 1450, 23, 3417, 2]","[1, 0, 0]",[21],3
"[85, 37, 250, 207, 3, 46, 12, 6, 2153, 16, 15, 53, 30, 135, 305, 395, 13, 58, 53, 25, 135, 1, 192, 252, 31, 592, 98, 1787, 37, 448, 1717, 4, 1718, 3, 4, 510, 197, 898, 15, 12, 6, 170, 1233, 14, 105, 1234, 2]","[0, 0, 1]",[11],1
"[10, 234, 1304, 37, 460, 323, 84, 257, 87, 2]","[0, 0, 1]",[9],2
"[25, 13, 1194, 636, 3, 62, 28, 80, 540, 47, 357, 2]","[1, 0, 0]",[24],0
"[742, 177, 3418, 875, 17, 4, 63, 6, 673, 3419, 333, 54, 1, 192, 2]","[0, 1, 0]",[9],2
"[6, 128, 408, 25, 15, 91, 1235, 1, 221, 34, 6, 838, 952, 22]","[1, 0, 0]",[24],0
"[92, 1318, 3, 1, 106, 2353, 1, 57, 16, 1788, 2]","[0, 0, 1]",[5],4
"[10, 42, 6, 388, 109, 32, 771, 3420, 3, 6, 20, 741, 13, 6, 526, 49, 129, 10, 578, 58, 2]","[0, 1, 0]",[9],2
"[707, 64, 1128, 401, 28, 2354, 4, 3421, 357, 43, 432, 13, 694, 3422, 416, 44, 2]","[0, 0, 1]",[5],4
"[1, 78, 66, 793, 14, 1330, 244, 10, 1236, 8, 48, 84, 8, 96, 279, 1215, 1451, 2]","[0, 0, 1]",[5],4
"[19, 39, 2355, 19, 68, 31, 963, 478, 16, 3, 25, 1789, 2356, 8, 31, 6, 966, 117, 2]","[0, 0, 1]",[11],1
"[36, 39, 711, 4, 1602, 3, 10, 154, 35, 89, 1445, 37, 172, 821, 2]","[1, 0, 0]",[5],4
"[10, 184, 260, 10, 243, 322, 13, 6, 3423, 3424, 1683, 2]","[0, 1, 0]",[9],2
"[10, 207, 55, 23, 37, 626, 13, 67, 910, 135, 15, 12, 165, 385, 8, 967, 71, 6, 229, 2]","[0, 1, 0]",[9],2
"[1, 707, 455, 12, 52, 3425, 4, 23, 1781, 4, 59, 3426, 308, 433, 8, 3427, 15, 247, 3, 15, 12, 6, 2357, 123, 2]","[0, 0, 1]",[5],4
"[609, 7, 6, 2358, 2]","[1, 0, 0]",[9],2
"[113, 36, 362, 1, 2359, 8, 6, 1790, 3, 36, 56, 640, 105, 1056, 258, 1, 412, 3, 135, 36, 852, 1, 57, 16, 1, 153, 2]","[0, 0, 1]",[24],0
"[43, 1017, 27, 46, 280, 40, 92, 110, 52, 15, 173, 1, 153, 44, 2]","[0, 0, 1]",[9],2
"[67, 192, 12, 312, 3, 1, 26, 557, 82, 16, 27, 1452, 152, 3, 25, 32, 279, 62, 3, 6, 128, 92, 280, 40, 792, 14, 69, 5, 2]","[0, 0, 1]",[11],1
"[6, 3428, 3, 722, 1, 425, 3, 207, 8, 67, 124, 3, 4, 268, 45, 149, 47, 6, 772, 64, 1791, 395, 13, 67, 163, 2]","[1, 0, 0]",[11],1
"[3429, 3430, 2360, 22]","[0, 1, 0]",[9],2
"[17, 83, 527, 189, 110, 27, 591, 6, 1792, 312, 233, 123, 3, 25, 13, 531, 5, 32, 181, 62, 3, 667, 1793, 160, 35, 40, 508, 2]","[0, 0, 1]",[24],0
"[127, 176, 3431, 103, 3, 403, 2361, 640, 607, 2]","[1, 0, 0]",[11],1
"[13, 279, 62, 4, 1, 1237, 103, 74, 17, 413, 92, 4, 280, 63, 92, 2]","[1, 0, 0]",[21],3
"[97, 3432, 55, 158, 1, 5, 2218, 13, 523, 16, 141, 1035, 4, 1794, 2]","[0, 0, 1]",[5],4
"[30, 6, 20, 26, 13, 323, 64, 2323, 233, 2]","[1, 0, 0]",[9],2
"[19, 1077, 8, 125, 16, 950, 345, 101, 12, 130, 4, 409, 2]","[0, 0, 1]",[21],3
"[1, 337, 12, 38, 1309, 4, 1, 237, 12, 3433, 4, 30, 38, 148, 2]","[1, 0, 0]",[5],4
"[457, 3, 3434, 1795, 10, 42, 6, 301, 54, 392, 195, 16, 23, 80, 1677, 111, 4, 1, 73, 12, 194, 8, 1175, 102, 2]","[0, 0, 1]",[11],1
"[4, 85, 10, 216, 492, 10, 143, 15, 6, 580, 8, 125, 32, 1726, 32, 265, 273, 2362, 49, 30, 273, 13, 1, 460, 598, 2]","[0, 0, 1]",[9],2
"[1, 468, 7, 6, 183, 95, 130, 13, 275, 359, 3, 45, 34, 554, 959, 3, 15, 83, 40, 474, 4, 968, 2]","[1, 0, 0]",[21],3
"[46, 7, 108, 38, 1078, 596, 4, 46, 83, 40, 6, 1796, 117, 16, 478, 5, 32, 1453, 116, 2]","[1, 0, 0]",[11],1
"[1, 21, 12, 82, 3, 25, 11, 12, 35, 45, 20, 2]","[1, 0, 0]",[11],1
"[10, 31, 850, 1193, 240, 1024, 27, 66, 195, 8, 216, 98, 16, 261, 4, 1797, 6, 281, 120, 1454, 2363, 1758, 47, 94, 2]","[0, 0, 1]",[9],2
"[150, 91, 746, 1079, 32, 1, 161, 19, 569, 247, 32, 6, 124, 4, 42, 109, 2]","[0, 0, 1]",[9],2
"[15, 33, 6, 26, 13, 111, 112, 292, 6, 196, 13, 319, 5, 3, 856, 4, 6, 609, 8, 40, 23, 61, 1401, 1402, 4, 1713, 857, 2]","[1, 0, 0]",[21],3
"[10, 264, 165, 107, 15, 13, 6, 170, 720, 158, 15, 1238, 4, 642, 562, 4, 82, 11, 2]","[0, 0, 1]",[21],3
"[6, 256, 161, 23, 20, 5, 3, 4, 1446, 14, 65, 433, 2]","[0, 0, 1]",[5],4
"[19, 969, 23, 1455, 4, 1080, 43, 1, 57, 876, 129, 42, 3, 129, 44, 4, 42, 1, 1064, 4, 2364, 13, 109, 2]","[0, 0, 1]",[5],4
"[1, 3435, 73, 7, 274, 4, 3436, 54, 1, 942, 2]","[0, 0, 1]",[11],1
"[139, 22]","[0, 0, 1]",[9],2
"[30, 317, 498, 71, 1, 298, 588, 2]","[1, 0, 0]",[5],4
"[201, 13, 1612, 22]","[0, 0, 1]",[21],3
"[95, 308, 8, 287, 2]","[1, 0, 0]",[21],3
"[155, 1081, 419, 8, 40, 1322, 2]","[1, 0, 0]",[21],3
"[1, 145, 1124, 736, 7, 2222, 3, 1, 2223, 334, 4, 2224, 3, 4, 1, 11, 846, 1709, 274, 2]","[0, 0, 1]",[11],1
"[10, 68, 107, 553, 34, 841, 168, 2]","[0, 1, 0]",[9],2
"[1384, 417, 35, 56, 15, 2]","[1, 0, 0]",[11],1
"[1, 78, 2077, 14, 2365, 3437, 5, 3, 104, 174, 208, 52, 3438, 1082, 2]","[0, 0, 1]",[5],4
"[10, 420, 55, 6, 302, 550, 4, 277, 115, 147, 169, 32, 57, 4, 95, 200, 2]","[1, 0, 0]",[24],0
"[13, 260, 10, 76, 362, 343, 84, 135, 10, 266, 91, 18, 41, 1378, 2]","[0, 0, 1]",[9],2
"[56, 35, 333, 247, 69, 2366, 32, 98, 52, 27, 140]","[1, 0, 0]",[9],2
"[1, 21, 7, 211, 4, 662, 4, 19, 31, 77, 723, 156, 4, 326, 11, 2]","[0, 0, 1]",[21],3
"[325, 3, 13, 50, 14, 102, 1239, 103, 16, 1, 429, 14, 166, 3, 19, 31, 3439, 71, 6, 2367, 14, 110, 3, 115, 14, 101, 668, 542, 38, 388, 2]","[0, 1, 0]",[9],2
"[10, 56, 35, 52, 157, 5, 95, 149, 4, 18, 12, 70, 3, 206, 17, 167, 8, 1798, 27, 258, 1, 3440, 2]","[0, 0, 1]",[5],4
"[8, 40, 621, 700, 3, 1, 93, 2368, 1798, 12, 1, 5, 3, 101, 12, 450, 169, 3, 25, 122, 35, 143, 103, 13, 50, 1, 126, 2369, 14, 2370, 2]","[0, 0, 1]",[5],4
"[2371, 2]","[0, 0, 1]",[9],2
"[1, 11, 3, 81, 248, 3, 227, 28, 50, 315, 4, 1799, 1240, 2]","[0, 0, 1]",[11],1
"[190, 173, 3, 10, 578, 6, 345, 311, 14, 120, 1454, 746, 6, 360, 119, 16, 6, 360, 41, 3, 30, 6, 2372, 14, 1, 573, 464, 8, 40, 592, 2]","[0, 0, 1]",[5],4
"[320, 2]","[1, 0, 0]",[9],2
"[1666, 14, 81, 28, 162, 4, 29, 2]","[0, 0, 1]",[24],0
"[10, 275, 16, 1, 191, 4, 37, 159, 1241, 98, 247, 55, 30, 93, 13, 1, 161, 689, 25, 108, 1, 3441, 14, 1, 90, 26, 32, 2373, 2]","[0, 0, 1]",[9],2
"[1, 11, 7, 65, 3, 1, 155, 7, 20, 3, 4, 1, 5, 7, 70, 4, 493, 16, 225, 188, 2]","[0, 0, 1]",[21],3
"[361, 1, 428, 381, 40, 2374, 2375, 3, 1, 2376, 3, 2377, 4, 11, 2378, 2]","[0, 0, 1]",[11],1
"[20, 221, 3, 782, 190, 13, 6, 437, 14, 127, 64, 584, 109, 2]","[0, 0, 1]",[21],3
"[15, 33, 6, 149, 92, 3442, 103, 41, 738, 8, 1, 541, 14, 1, 295, 2]","[0, 1, 0]",[21],3
"[3443, 157, 288, 7, 215, 46, 3, 95, 2]","[0, 1, 0]",[5],4
"[10, 362, 37, 3444, 2379, 1, 460, 1606, 1800, 1663, 27, 46, 76, 40, 6, 124, 10, 83, 318, 32, 71, 451, 4, 30, 31, 8, 735, 23, 1, 236, 1456, 296, 111, 2]","[0, 1, 0]",[9],2
"[37, 626, 4, 10, 39, 16, 261, 13, 6, 281, 2380, 4, 1594, 12, 6, 26, 27, 207, 385, 2]","[0, 1, 0]",[9],2
"[61, 3445, 28, 3446, 3, 213, 3, 3447, 3, 3448, 2]","[1, 0, 0]",[5],4
"[299, 4, 3449, 34, 1, 344, 2]","[1, 0, 0]",[21],3
"[113, 1, 26, 7, 30, 6, 1732, 1181, 3, 1, 127, 28, 654, 4, 1733, 6, 196, 14, 1734, 13, 1, 1176, 2]","[0, 0, 1]",[5],4
"[67, 5, 12, 20, 95, 22]","[0, 0, 1]",[5],4
"[1, 3450, 28, 3451, 353, 22]","[0, 0, 1]",[5],4
"[383, 10, 390, 55, 77, 1801, 15, 2]","[0, 0, 1]",[9],2
"[15, 7, 1, 794, 14, 26, 8, 756, 258, 547, 159, 4, 31, 6, 388, 3, 3452, 109, 2]","[0, 0, 1]",[9],2
"[27, 510, 3, 10, 355, 3453, 2232, 12, 58, 14, 1, 57, 233, 1369, 10, 75, 129, 42, 2]","[0, 0, 1]",[9],2
"[30, 1457, 4, 38, 2381, 2]","[0, 0, 1]",[21],3
"[17, 243, 292, 32, 265, 2097, 32, 185, 126, 235, 41, 16, 1, 153, 3, 4, 115, 215, 56, 35, 1371, 2]","[0, 0, 1]",[24],0
"[150, 187, 479, 27, 67, 472, 14, 304, 68, 40, 231, 16, 421, 262, 4, 784, 126, 1670, 43, 2349, 14, 220, 4, 874, 44, 231, 13, 928, 262, 3, 1, 304, 14, 102, 39, 2350, 258, 6, 130, 2351, 124, 2]","[1, 0, 0]",[11],1
"[1, 669, 7, 753, 3, 1, 484, 28, 114, 4, 1, 73, 7, 86, 2]","[0, 0, 1]",[5],4
"[1, 5, 7, 139, 3, 148, 4, 912, 3, 4, 1, 11, 7, 846, 4, 86, 2]","[0, 0, 1]",[5],4
"[3454, 3, 19, 39, 724, 8, 318, 47, 635, 47, 19, 507, 4, 3455, 3, 101, 12, 82, 2]","[0, 0, 1]",[21],3
"[36, 28, 251, 23, 6, 673, 254, 4, 1, 188, 28, 201, 13, 134, 2]","[0, 0, 1]",[5],4
"[10, 31, 970, 80, 18, 679, 13, 1, 180, 1458, 218, 3, 1459, 43, 1, 2382, 44, 66, 1242, 8, 670, 5, 4, 81, 13, 1, 2383, 32, 2384, 62, 2]","[0, 0, 1]",[5],4
"[415, 262, 13, 67, 350, 25, 15, 521, 102, 87, 8, 31, 6, 281, 1460, 4, 287, 67, 1802, 4, 441, 126, 2]","[0, 0, 1]",[21],3
"[1, 795, 28, 487, 2]","[0, 0, 1]",[5],4
"[1, 11, 7, 29, 4, 21, 7, 29, 13, 6, 270, 64, 301, 2385, 2]","[0, 0, 1]",[21],3
"[180, 87, 10, 118, 55, 3, 1, 335, 154, 35, 195, 84, 150, 1461, 67, 163, 2]","[1, 0, 0]",[11],1
"[10, 1063, 105, 3456, 54, 160, 4, 36, 444, 15, 2]","[0, 0, 1]",[9],2
"[1, 182, 1243, 1780, 291, 228, 105, 87, 550, 8, 542, 61, 683, 26, 2]","[0, 1, 0]",[9],2
"[1, 106, 7, 169, 4, 1, 62, 28, 384, 25, 2]","[1, 0, 0]",[24],0
"[715, 17, 31, 8, 117, 8, 40, 231, 4, 135, 141, 130, 46, 7, 97, 680, 164, 4, 1, 729, 32, 1, 161, 12, 50, 850, 2]","[1, 0, 0]",[21],3
"[65, 74, 3, 70, 147, 29, 4, 86, 11, 2]","[0, 0, 1]",[21],3
"[85, 17, 167, 6, 821, 14, 401, 3, 796, 34, 133, 2]","[0, 0, 1]",[5],4
"[18, 12, 6, 1417, 216, 4, 19, 243, 136, 40, 84, 142, 2]","[0, 0, 1]",[9],2
"[19, 275, 16, 120, 1083, 4, 1803, 19, 48, 258, 120, 217, 153, 19, 1084, 412, 8, 125, 205, 4, 174, 8, 2386, 43, 36, 479, 98, 27, 49, 10, 583, 16, 1, 163, 3, 36, 264, 390, 15, 60, 8, 1, 2387, 45, 10, 68, 35, 31, 8, 333, 13, 1804, 44, 2]","[0, 0, 1]",[11],1
"[278, 81, 32, 181, 62, 2]","[0, 0, 1]",[5],4
"[61, 613, 3457, 7, 70, 4, 138, 367, 7, 245, 2]","[0, 0, 1]",[5],4
"[351, 210, 3458, 23, 93, 173, 499, 428, 32, 115, 2]","[0, 0, 1]",[21],3
"[1, 73, 12, 38, 156, 3, 1, 21, 509, 3, 4, 1, 5, 531, 2]","[0, 0, 1]",[5],4
"[242, 11, 2]","[0, 0, 1]",[11],1
"[37, 159, 4, 10, 207, 512, 18, 26, 113, 877, 16, 1, 429, 2]","[0, 1, 0]",[9],2
"[1, 675, 443, 7, 3459, 4, 1062, 3, 1, 613, 137, 7, 3460, 1142, 4, 3461, 3, 1, 236, 7, 263, 3462, 3, 4, 1, 424, 7, 178, 3463, 2]","[1, 0, 0]",[5],4
"[1, 225, 248, 14, 3464, 3, 3465, 3, 3466, 362, 1, 1616, 54, 3467, 2]","[0, 0, 1]",[5],4
"[85, 19, 743, 16, 15, 1085, 52, 15, 12, 46, 13, 1462, 218, 2]","[0, 1, 0]",[9],2
"[1, 346, 4, 73, 28, 50, 406, 47, 94, 4, 27, 3468, 8, 1, 513, 227, 2]","[0, 0, 1]",[21],3
"[18, 26, 66, 29, 1437, 3, 25, 1057, 6, 1771, 581, 14, 392, 193, 19, 83, 1224, 1067, 27, 149, 249, 34, 157, 5, 17, 83, 63, 1367, 367, 2]","[1, 0, 0]",[9],2
"[1, 5, 12, 38, 200, 43, 19, 515, 72, 1311, 13, 134, 13, 182, 44, 25, 339, 148, 2]","[1, 0, 0]",[24],0
"[1, 3469, 630, 250, 12, 477, 4, 10, 107, 15, 2]","[0, 0, 1]",[5],4
"[10, 118, 8, 1463, 1464, 33, 682, 121, 23, 37, 626, 13, 59, 1377, 350, 2]","[0, 1, 0]",[9],2
"[2388, 7, 88, 1219, 971, 1236, 8, 40, 85, 36, 3470, 103, 2]","[0, 0, 1]",[9],2
"[49, 17, 151, 190, 13, 6, 20, 119, 32, 6, 278, 24, 3, 48, 8, 1463, 1464, 33, 22]","[0, 0, 1]",[24],0
"[185, 49, 17, 31, 6, 350, 17, 243, 117, 13, 3471, 445, 262, 53, 45, 31, 6, 379, 32, 1, 161, 2]","[0, 0, 1]",[11],1
"[49, 17, 167, 105, 1244, 663, 3, 684, 64, 145, 34, 236, 23, 1156, 3, 96, 177, 60, 22]","[0, 0, 1]",[5],4
"[138, 80, 18, 41, 12, 170, 2]","[0, 0, 1]",[9],2
"[15, 33, 466, 1, 57, 119, 16, 166, 2]","[0, 0, 1]",[9],2
"[15, 12, 52, 1, 717, 1245, 27, 36, 212, 902, 46, 4, 701, 507, 8, 544, 60, 4, 40, 256, 2]","[1, 0, 0]",[11],1
"[56, 35, 48, 1086, 158, 3472, 182, 111, 7, 35, 317, 13, 1, 460, 123, 3, 23, 1781, 4, 6, 248, 14, 1125, 4, 3473, 2]","[0, 0, 1]",[5],4
"[10, 702, 1, 126, 500, 4, 31, 8, 179, 10, 42, 1, 2328, 123, 55, 180, 838, 2]","[0, 1, 0]",[9],2
"[113, 1, 72, 415, 482, 616, 7, 30, 744, 200, 3, 16, 120, 217, 153, 3, 46, 7, 136, 104, 5, 16, 27, 616, 3, 4, 45, 862, 3, 536, 15, 33, 509, 74, 3, 76, 115, 957, 30, 40, 6, 41, 8, 101, 10, 76, 322, 2]","[1, 0, 0]",[9],2
"[17, 160, 35, 48, 405, 23, 18, 26, 2]","[0, 0, 1]",[9],2
"[6, 137, 41, 60, 14, 236, 349, 109, 203]","[1, 0, 0]",[9],2
"[18, 7, 1, 172, 87, 1354, 3474, 583, 15, 297, 2]","[0, 1, 0]",[9],2
"[390, 69, 2103, 2]","[0, 1, 0]",[9],2
"[20, 1624, 4, 144, 240, 183, 2]","[0, 0, 1]",[21],3
"[15, 7, 38, 293, 4, 30, 38, 148, 2]","[1, 0, 0]",[24],0
"[36, 31, 15, 50, 158, 20, 24, 3, 5, 3, 4, 11, 2]","[0, 0, 1]",[24],0
"[1, 26, 7, 1137, 3, 712, 4, 3475, 4, 10, 76, 322, 142, 1370, 2]","[0, 0, 1]",[21],3
"[771, 1416, 7, 6, 20, 504, 26, 8, 79, 873, 6, 585, 8, 125, 2]","[0, 0, 1]",[5],4
"[85, 10, 578, 27, 61, 1805, 42, 6, 3476, 8, 1465, 3477, 16, 3478, 3, 10, 898, 46, 12, 186, 8, 40, 29, 90, 22]","[0, 0, 1]",[9],2
"[1, 11, 7, 312, 4, 36, 2389, 17, 8, 287, 1, 565, 2]","[0, 0, 1]",[21],3
"[1, 90, 12, 869, 308, 4, 1, 230, 12, 35, 89, 3479, 1173, 22]","[1, 0, 0]",[5],4
"[333, 3480, 8, 464, 1, 3481, 607, 1447, 2]","[0, 0, 1]",[9],2
"[6, 38, 1246, 41, 3, 23, 86, 11, 2]","[0, 0, 1]",[11],1
"[34, 6, 1201, 838, 688, 3, 6, 229, 4, 10, 3482, 277, 18, 20, 41, 34, 67, 152, 8, 316, 1, 3483, 3484, 3485, 3486, 842, 2]","[0, 0, 1]",[9],2
"[10, 31, 51, 8, 661, 304, 3487, 540, 349, 134, 4, 273, 32, 109, 2]","[0, 1, 0]",[9],2
"[93, 1420, 68, 40, 27, 32, 59, 169, 463, 14, 72, 2390, 72, 499, 844, 119, 3, 10, 264, 52, 30, 8, 31, 8, 2391, 80, 2392, 6, 729, 22]","[1, 0, 0]",[11],1
"[1, 3488, 1466, 3489, 34, 457, 959, 66, 1806, 29, 202, 16, 359, 3, 4, 3490, 3, 1023, 1749, 2]","[0, 0, 1]",[21],3
"[85, 10, 517, 32, 938, 10, 12, 3491, 84, 3, 16, 6, 3492, 29, 824, 2]","[0, 0, 1]",[9],2
"[1, 346, 7, 38, 86, 4, 6, 20, 1467, 3, 48, 96, 272, 90, 3, 17, 243, 52, 15, 22]","[0, 0, 1]",[5],4
"[113, 18, 83, 1765, 40, 634, 6, 41, 3, 15, 7, 2316, 1, 57, 332, 16, 2317, 244, 72, 731, 13, 6, 356, 2318, 23, 236, 4, 2319, 452, 2]","[0, 0, 1]",[24],0
"[1, 3493, 12, 1087, 29, 47, 94, 2]","[0, 0, 1]",[5],4
"[4, 3494, 34, 279, 1178, 1594, 7, 466, 139, 2]","[0, 0, 1]",[9],2
"[10, 606, 255, 671, 4, 10, 355, 27, 15, 12, 20, 2]","[0, 0, 1]",[9],2
"[1, 109, 78, 7, 1167, 4, 1247, 47, 94, 2]","[0, 0, 1]",[5],4
"[408, 3, 25, 144, 6, 96, 3, 32, 265, 273, 2]","[0, 0, 1]",[9],2
"[8, 98, 15, 3495, 1320, 3, 409, 3, 1807, 3, 488, 2]","[0, 0, 1]",[21],3
"[10, 68, 165, 107, 18, 26, 8, 305, 190, 13, 6, 504, 74, 27, 2393, 17, 238, 8, 1, 291, 1011, 14, 1, 1248, 2394, 2]","[0, 0, 1]",[9],2
"[1755, 3496, 33, 13, 6, 509, 598, 2]","[0, 0, 1]",[9],2
"[1, 62, 39, 162, 738, 8, 1, 146, 14, 11, 4, 5, 2]","[0, 0, 1]",[11],1
"[25, 85, 17, 28, 231, 1, 1249, 28, 20, 3, 36, 1250, 138, 34, 1, 78, 3, 4, 1, 24, 14, 1, 5, 7, 91, 162, 13, 1, 11, 17, 63, 2]","[0, 0, 1]",[11],1
"[18, 26, 7, 1, 115, 406, 15, 83, 129, 63, 2]","[0, 0, 1]",[21],3
"[362, 103, 1, 29, 392, 2]","[0, 0, 1]",[9],2
"[11, 7, 20, 3, 872, 7, 29, 95, 2]","[0, 0, 1]",[5],4
"[272, 490, 2395, 3, 1, 623, 3, 2396, 1, 1088, 74, 71, 187, 1180, 274, 4, 1089, 2]","[0, 0, 1]",[11],1
"[10, 12, 46, 34, 569, 2]","[0, 1, 0]",[9],2
"[10, 118, 46, 16, 388, 688, 13, 105, 585, 561, 5, 4, 3497, 23, 37, 270, 2]","[0, 1, 0]",[9],2
"[43, 667, 2397, 7, 3498, 71, 6, 3499, 397, 8, 1, 2398, 41, 3500, 44, 2]","[0, 1, 0]",[9],2
"[11, 4, 5, 7, 88, 185, 58, 68, 413, 85, 1067, 27, 794, 14, 249, 2]","[0, 1, 0]",[11],1
"[36, 39, 38, 3501, 23, 98, 85, 10, 634, 4, 212, 1808, 1, 5, 12, 388, 135, 36, 39, 60, 14, 236, 2]","[1, 0, 0]",[11],1
"[2289, 502, 23, 406, 5, 7, 6, 997, 375, 2]","[0, 1, 0]",[5],4
"[17, 83, 527, 189, 110, 27, 591, 6, 1792, 312, 233, 123, 3, 25, 13, 531, 5, 32, 181, 62, 3, 667, 1793, 160, 35, 40, 508, 2]","[0, 0, 1]",[5],4
"[3502, 4, 492, 73, 28, 1, 57, 2262, 17, 83, 189, 935, 17, 2]","[0, 0, 1]",[11],1
"[10, 91, 107, 1, 38, 377, 3503, 43, 1251, 44, 391, 2]","[0, 0, 1]",[5],4
"[377, 962, 5, 4, 88, 205, 4, 3504, 188, 2]","[0, 0, 1]",[5],4
"[1, 428, 28, 1809, 152, 95, 538, 3, 1, 78, 7, 491, 14, 185, 235, 41, 3, 4, 1, 81, 204, 7, 466, 293, 2]","[1, 0, 0]",[24],0
"[59, 65, 1810, 8, 242, 5, 871, 4, 790, 16, 25, 3, 1, 5, 12, 617, 648, 2]","[1, 0, 0]",[5],4
"[1, 1049, 5, 7, 1323, 1210, 4, 7, 6, 785, 16, 70, 1468, 2]","[0, 0, 1]",[5],4
"[10, 275, 34, 1, 295, 18, 26, 7, 34, 2]","[0, 1, 0]",[9],2
"[29, 359, 3, 20, 5, 3, 972, 11, 382, 62, 2]","[0, 0, 1]",[24],0
"[3505, 106, 22]","[0, 0, 1]",[5],4
"[10, 56, 35, 199, 112, 36, 303, 36, 28, 25, 36, 31, 97, 1469, 13, 1, 1252, 14, 1, 191, 129, 269, 36, 657, 61, 2399, 257, 397, 4, 2400, 474, 359, 1153, 304, 16, 1, 952, 240, 656, 349, 1, 605, 2]","[1, 0, 0]",[9],2
"[52, 1069, 31, 510, 3, 56, 35, 413, 1, 41, 8, 143, 6, 1090, 60, 210, 13, 17, 4, 715, 3, 6, 586, 41, 381, 2401, 17, 8, 117, 2]","[1, 0, 0]",[21],3
"[58, 68, 303, 19, 264, 63, 59, 2195, 64, 789, 127, 53, 701, 3, 19, 176, 6, 3506, 192, 68, 35, 89, 219, 67, 163, 13, 499, 262, 4, 521, 102, 2402, 85, 19, 395, 967, 8, 56, 45, 2]","[1, 0, 0]",[11],1
"[10, 154, 35, 219, 6, 333, 32, 1, 541, 78, 3, 25, 1, 895, 39, 245, 2]","[0, 0, 1]",[5],4
"[206, 3, 190, 32, 1, 124, 257, 8, 3507, 3, 19, 226, 1234, 14, 3508, 19, 42, 171, 90, 3, 101, 559, 3509, 2]","[0, 0, 1]",[5],4
"[15, 12, 30, 450, 2403, 4, 1, 401, 3510, 42, 162, 43, 1627, 44, 401, 2]","[1, 0, 0]",[5],4
"[1, 90, 7, 487, 4, 10, 52, 1, 2404, 2]","[0, 0, 1]",[5],4
"[267, 973, 16, 126, 422, 110, 1811, 6, 2405, 2406, 14, 2407, 2408, 439, 16, 61, 2409, 2410, 3, 1, 973, 32, 1253, 33, 28, 1812, 47, 298, 23, 2411, 2412, 112, 56, 30, 300, 199, 27, 36, 76, 40, 386, 14, 105, 431, 396, 1813, 33, 579, 2]","[0, 0, 1]",[21],3
"[36, 1470, 170, 106, 3, 138, 31, 6, 2413, 3, 237, 4, 1082, 2]","[0, 0, 1]",[5],4
"[10, 31, 42, 45, 175, 1814, 55, 4, 15, 33, 77, 51, 201, 53, 34, 6, 270, 23, 37, 331, 3, 23, 37, 786, 3, 23, 1376, 4, 1422, 834, 2]","[0, 0, 1]",[9],2
"[11, 12, 108, 320, 4, 1, 21, 7, 30, 27, 20, 2]","[1, 0, 0]",[21],3
"[155, 7, 974, 2]","[0, 0, 1]",[21],3
"[10, 76, 48, 84, 8, 671, 566, 22]","[0, 0, 1]",[9],2
